GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",5463,5463,2535,46.4,2928,53.6,4023,73.6,3823,70.0,914,16.7,4023,4023,1901,47.3,2122,52.7,2015
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",4726,4726,2056,43.5,2670,56.5,3158,66.8,2945,62.3,351,7.4,3158,3158,1336,42.3,1822,57.7,2015
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",3916,3916,1871,47.8,2045,52.2,2298,58.7,2125,54.3,318,8.1,2298,2298,992,43.2,1306,56.8,2015
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",5237,5237,2262,43.2,2975,56.8,4133,78.9,3911,74.7,1173,22.4,4133,4133,1751,42.4,2382,57.6,2015
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",3723,3723,1759,47.2,1964,52.8,2488,66.8,2368,63.6,330,8.9,2488,2488,1120,45.0,1368,55.0,2015
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",5008,5008,2483,49.6,2525,50.4,3340,66.7,2908,58.1,317,6.3,3340,3340,1514,45.3,1826,54.7,2015
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",4273,4273,2209,51.7,2064,48.3,2920,68.3,2712,63.5,268,6.3,2920,2920,1646,56.4,1274,43.6,2015
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",3862,3862,1864,48.3,1998,51.7,2625,68.0,2331,60.4,310,8.0,2625,2625,1201,45.8,1424,54.2,2015
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",3129,3129,1546,49.4,1583,50.6,2105,67.3,1900,60.7,197,6.3,2105,2105,1053,50.0,1052,50.0,2015
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",3700,3700,1822,49.2,1878,50.8,2594,70.1,2378,64.3,327,8.8,2594,2594,1332,51.3,1262,48.7,2015
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",3517,3517,1638,46.6,1879,53.4,2327,66.2,2143,60.9,231,6.6,2327,2327,1030,44.3,1297,55.7,2015
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",3714,3714,1778,47.9,1936,52.1,2316,62.4,2095,56.4,224,6.0,2316,2316,1090,47.1,1226,52.9,2015
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",3507,3507,1758,50.1,1749,49.9,2274,64.8,2041,58.2,116,3.3,2274,2274,1136,50.0,1138,50.0,2015
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",4919,4919,2290,46.6,2629,53.4,2996,60.9,2776,56.4,180,3.7,2996,2996,1244,41.5,1752,58.5,2015
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",3669,3669,1762,48.0,1907,52.0,2547,69.4,2274,62.0,370,10.1,2547,2547,1304,51.2,1243,48.8,2015
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",3508,3508,1728,49.3,1780,50.7,2185,62.3,1967,56.1,258,7.4,2185,2185,1132,51.8,1053,48.2,2015
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",4764,4764,2596,54.5,2168,45.5,3257,68.4,2860,60.0,316,6.6,3257,3257,1775,54.5,1482,45.5,2015
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",3702,3702,1634,44.1,2068,55.9,2269,61.3,2054,55.5,244,6.6,2269,2269,972,42.8,1297,57.2,2015
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",5578,5578,2489,44.6,3089,55.4,3682,66.0,3318,59.5,558,10.0,3682,3682,1615,43.9,2067,56.1,2015
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",5314,5314,2565,48.3,2749,51.7,3482,65.5,3253,61.2,533,10.0,3482,3482,1716,49.3,1766,50.7,2015
1400000US06037240300,"Census Tract 2403, Los Angeles County, California",4966,4966,2389,48.1,2577,51.9,3465,69.8,3254,65.5,459,9.2,3465,3465,1726,49.8,1739,50.2,2015
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",5299,5299,2286,43.1,3013,56.9,3275,61.8,3068,57.9,320,6.0,3275,3275,1400,42.7,1875,57.3,2015
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",3768,3768,1778,47.2,1990,52.8,2683,71.2,2527,67.1,447,11.9,2683,2683,1227,45.7,1456,54.3,2015
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",6548,6548,3114,47.6,3434,52.4,4218,64.4,4050,61.9,526,8.0,4218,4218,1813,43.0,2405,57.0,2015
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",5075,5075,2357,46.4,2718,53.6,3528,69.5,3166,62.4,383,7.5,3528,3528,1614,45.7,1914,54.3,2015
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",6150,6150,3077,50.0,3073,50.0,4404,71.6,4064,66.1,645,10.5,4404,4404,2197,49.9,2207,50.1,2015
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",4950,4950,2411,48.7,2539,51.3,3373,68.1,3164,63.9,369,7.5,3373,3373,1644,48.7,1729,51.3,2015
1400000US06037240900,"Census Tract 2409, Los Angeles County, California",5962,5962,2875,48.2,3087,51.8,3800,63.7,3507,58.8,471,7.9,3800,3800,1684,44.3,2116,55.7,2015
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",4398,4398,1893,43.0,2505,57.0,3043,69.2,2865,65.1,356,8.1,3043,3043,1340,44.0,1703,56.0,2015
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",4184,4184,1945,46.5,2239,53.5,2726,65.2,2410,57.6,440,10.5,2726,2726,1168,42.8,1558,57.2,2015
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",3129,3129,1466,46.9,1663,53.1,2008,64.2,1868,59.7,266,8.5,2008,2008,902,44.9,1106,55.1,2015
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",5292,5292,2478,46.8,2814,53.2,3475,65.7,3125,59.1,445,8.4,3475,3475,1472,42.4,2003,57.6,2015
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",2899,2899,1482,51.1,1417,48.9,2327,80.3,2207,76.1,456,15.7,2327,2327,1173,50.4,1154,49.6,2015
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",4930,4930,2555,51.8,2375,48.2,3463,70.2,3188,64.7,642,13.0,3463,3463,1733,50.0,1730,50.0,2015
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",2216,2216,1037,46.8,1179,53.2,1616,72.9,1498,67.6,257,11.6,1616,1616,744,46.0,872,54.0,2015
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",3385,3385,1557,46.0,1828,54.0,2387,70.5,2206,65.2,218,6.4,2387,2387,1143,47.9,1244,52.1,2015
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",4085,4085,1909,46.7,2176,53.3,2587,63.3,2356,57.7,322,7.9,2587,2587,1197,46.3,1390,53.7,2015
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",2787,2787,1195,42.9,1592,57.1,1467,52.6,1271,45.6,146,5.2,1467,1467,486,33.1,981,66.9,2015
1400000US06037242200,"Census Tract 2422, Los Angeles County, California",5580,5580,2673,47.9,2907,52.1,3612,64.7,3298,59.1,452,8.1,3612,3612,1672,46.3,1940,53.7,2015
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",4842,4842,2380,49.2,2462,50.8,2974,61.4,2528,52.2,287,5.9,2974,2974,1340,45.1,1634,54.9,2015
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",4932,4932,2328,47.2,2604,52.8,2807,56.9,2396,48.6,166,3.4,2807,2807,1107,39.4,1700,60.6,2015
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",5162,5162,2505,48.5,2657,51.5,3325,64.4,3071,59.5,340,6.6,3325,3325,1558,46.9,1767,53.1,2015
1400000US06037243000,"Census Tract 2430, Los Angeles County, California",6934,6934,3306,47.7,3628,52.3,4472,64.5,4014,57.9,478,6.9,4472,4472,2107,47.1,2365,52.9,2015
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",6600,6600,3274,49.6,3326,50.4,3988,60.4,3658,55.4,477,7.2,3988,3988,1942,48.7,2046,51.3,2015
1400000US06037261101,"Census Tract 2611.01, Los Angeles County, California",3890,3890,1898,48.8,1992,51.2,3114,80.1,2991,76.9,943,24.2,3114,3114,1534,49.3,1580,50.7,2015
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",4039,4039,1789,44.3,2250,55.7,3356,83.1,3267,80.9,1247,30.9,3356,3356,1492,44.5,1864,55.5,2015
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",3999,3999,1938,48.5,2061,51.5,3289,82.2,3180,79.5,1163,29.1,3289,3289,1609,48.9,1680,51.1,2015
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",3028,3028,1442,47.6,1586,52.4,2466,81.4,2361,78.0,1037,34.2,2466,2466,1122,45.5,1344,54.5,2015
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",4714,4714,2377,50.4,2337,49.6,3658,77.6,3513,74.5,1131,24.0,3658,3658,1825,49.9,1833,50.1,2015
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",2993,2993,1198,40.0,1795,60.0,2388,79.8,2014,67.3,816,27.3,2388,2388,828,34.7,1560,65.3,2015
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",3102,3102,1482,47.8,1620,52.2,2269,73.1,2209,71.2,744,24.0,2269,2269,1023,45.1,1246,54.9,2015
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",2972,2972,1327,44.7,1645,55.3,2328,78.3,2238,75.3,978,32.9,2328,2328,1016,43.6,1312,56.4,2015
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",3030,3030,1478,48.8,1552,51.2,2280,75.2,2196,72.5,893,29.5,2280,2280,1166,51.1,1114,48.9,2015
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",4065,4065,2096,51.6,1969,48.4,2790,68.6,2696,66.3,797,19.6,2790,2790,1302,46.7,1488,53.3,2015
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",3759,3759,1910,50.8,1849,49.2,2791,74.2,2726,72.5,981,26.1,2791,2791,1341,48.0,1450,52.0,2015
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",6531,6531,3075,47.1,3456,52.9,5107,78.2,4942,75.7,2114,32.4,5107,5107,2334,45.7,2773,54.3,2015
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",3516,3516,1613,45.9,1903,54.1,2670,75.9,2590,73.7,753,21.4,2670,2670,1190,44.6,1480,55.4,2015
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",3770,3770,1768,46.9,2002,53.1,2628,69.7,2563,68.0,933,24.7,2628,2628,1216,46.3,1412,53.7,2015
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",3538,3538,1686,47.7,1852,52.3,2663,75.3,2630,74.3,1110,31.4,2663,2663,1257,47.2,1406,52.8,2015
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",3124,3124,1486,47.6,1638,52.4,2524,80.8,2461,78.8,1003,32.1,2524,2524,1216,48.2,1308,51.8,2015
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",2708,2708,1137,42.0,1571,58.0,2418,89.3,2329,86.0,526,19.4,2418,2418,979,40.5,1439,59.5,2015
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",2494,2494,1234,49.5,1260,50.5,2240,89.8,2240,89.8,356,14.3,2240,2240,1099,49.1,1141,50.9,2015
1400000US06037264301,"Census Tract 2643.01, Los Angeles County, California",5124,5124,2080,40.6,3044,59.4,4770,93.1,4730,92.3,799,15.6,4770,4770,1981,41.5,2789,58.5,2015
1400000US06037264302,"Census Tract 2643.02, Los Angeles County, California",5521,5521,2376,43.0,3145,57.0,4885,88.5,4885,88.5,1207,21.9,4885,4885,2059,42.1,2826,57.9,2015
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",2624,2624,1072,40.9,1552,59.1,2235,85.2,2207,84.1,1212,46.2,2235,2235,935,41.8,1300,58.2,2015
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",2927,2927,1250,42.7,1677,57.3,2593,88.6,1954,66.8,547,18.7,2593,2593,1135,43.8,1458,56.2,2015
1400000US06037265202,"Census Tract 2652.02, Los Angeles County, California",3562,3562,1784,50.1,1778,49.9,3289,92.3,3141,88.2,849,23.8,3289,3289,1616,49.1,1673,50.9,2015
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",11519,11519,5130,44.5,6389,55.5,11239,97.6,1458,12.7,0,0.0,11239,11239,4967,44.2,6272,55.8,2015
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",4925,4925,2268,46.1,2657,53.9,4888,99.2,3636,73.8,32,0.6,4888,4888,2265,46.3,2623,53.7,2015
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",3454,3454,1630,47.2,1824,52.8,3367,97.5,2541,73.6,41,1.2,3367,3367,1594,47.3,1773,52.7,2015
1400000US06037265305,"Census Tract 2653.05, Los Angeles County, California",4282,4282,2727,63.7,1555,36.3,4149,96.9,3110,72.6,32,0.7,4149,4149,2669,64.3,1480,35.7,2015
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",1418,1418,664,46.8,754,53.2,1114,78.6,1104,77.9,318,22.4,1114,1114,516,46.3,598,53.7,2015
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",2141,2141,913,42.6,1228,57.4,1681,78.5,1565,73.1,458,21.4,1681,1681,743,44.2,938,55.8,2015
1400000US06037265510,"Census Tract 2655.10, Los Angeles County, California",4138,4138,1758,42.5,2380,57.5,3936,95.1,3658,88.4,435,10.5,3936,3936,1694,43.0,2242,57.0,2015
1400000US06037265520,"Census Tract 2655.20, Los Angeles County, California",4425,4425,2359,53.3,2066,46.7,3956,89.4,3892,88.0,846,19.1,3956,3956,2059,52.0,1897,48.0,2015
1400000US06037265601,"Census Tract 2656.01, Los Angeles County, California",2949,2949,1435,48.7,1514,51.3,2533,85.9,2498,84.7,589,20.0,2533,2533,1159,45.8,1374,54.2,2015
1400000US06037265602,"Census Tract 2656.02, Los Angeles County, California",2927,2927,1479,50.5,1448,49.5,2618,89.4,2527,86.3,1215,41.5,2618,2618,1277,48.8,1341,51.2,2015
1400000US06037265700,"Census Tract 2657, Los Angeles County, California",5184,5184,2262,43.6,2922,56.4,4427,85.4,4332,83.6,1277,24.6,4427,4427,2013,45.5,2414,54.5,2015
1400000US06037267100,"Census Tract 2671, Los Angeles County, California",6713,6713,3159,47.1,3554,52.9,5621,83.7,5573,83.0,1334,19.9,5621,5621,2526,44.9,3095,55.1,2015
1400000US06037267200,"Census Tract 2672, Los Angeles County, California",5658,5658,2718,48.0,2940,52.0,5050,89.3,4948,87.5,1033,18.3,5050,5050,2316,45.9,2734,54.1,2015
1400000US06037267300,"Census Tract 2673, Los Angeles County, California",4388,4388,2606,59.4,1782,40.6,4076,92.9,4001,91.2,565,12.9,4076,4076,2481,60.9,1595,39.1,2015
1400000US06037267402,"Census Tract 2674.02, Los Angeles County, California",4604,4604,2099,45.6,2505,54.4,4439,96.4,4417,95.9,698,15.2,4439,4439,2015,45.4,2424,54.6,2015
1400000US06037267403,"Census Tract 2674.03, Los Angeles County, California",3070,3070,1706,55.6,1364,44.4,2873,93.6,2676,87.2,366,11.9,2873,2873,1644,57.2,1229,42.8,2015
1400000US06037267404,"Census Tract 2674.04, Los Angeles County, California",3237,3237,1805,55.8,1432,44.2,2875,88.8,2827,87.3,411,12.7,2875,2875,1600,55.7,1275,44.3,2015
1400000US06037267501,"Census Tract 2675.01, Los Angeles County, California",6602,6602,3630,55.0,2972,45.0,5550,84.1,5301,80.3,543,8.2,5550,5550,3053,55.0,2497,45.0,2015
1400000US06037267502,"Census Tract 2675.02, Los Angeles County, California",3370,3370,1578,46.8,1792,53.2,2947,87.4,2912,86.4,334,9.9,2947,2947,1309,44.4,1638,55.6,2015
1400000US06037267600,"Census Tract 2676, Los Angeles County, California",2995,2995,1353,45.2,1642,54.8,2483,82.9,2361,78.8,455,15.2,2483,2483,1187,47.8,1296,52.2,2015
1400000US06037267700,"Census Tract 2677, Los Angeles County, California",3424,3424,1782,52.0,1642,48.0,3142,91.8,3086,90.1,480,14.0,3142,3142,1668,53.1,1474,46.9,2015
1400000US06037267800,"Census Tract 2678, Los Angeles County, California",2980,2980,1300,43.6,1680,56.4,2334,78.3,2306,77.4,554,18.6,2334,2334,985,42.2,1349,57.8,2015
1400000US06037267901,"Census Tract 2679.01, Los Angeles County, California",2330,2330,1061,45.5,1269,54.5,2063,88.5,2059,88.4,1105,47.4,2063,2063,998,48.4,1065,51.6,2015
1400000US06037267902,"Census Tract 2679.02, Los Angeles County, California",3486,3486,1435,41.2,2051,58.8,2804,80.4,2763,79.3,812,23.3,2804,2804,1158,41.3,1646,58.7,2015
1400000US06037269000,"Census Tract 2690, Los Angeles County, California",5663,5663,2719,48.0,2944,52.0,4318,76.2,4215,74.4,1015,17.9,4318,4318,2130,49.3,2188,50.7,2015
1400000US06037269100,"Census Tract 2691, Los Angeles County, California",4019,4019,1729,43.0,2290,57.0,3207,79.8,3101,77.2,802,20.0,3207,3207,1358,42.3,1849,57.7,2015
1400000US06037269300,"Census Tract 2693, Los Angeles County, California",4393,4393,2122,48.3,2271,51.7,3073,70.0,3003,68.4,772,17.6,3073,3073,1395,45.4,1678,54.6,2015
1400000US06037269500,"Census Tract 2695, Los Angeles County, California",4007,4007,2009,50.1,1998,49.9,2803,70.0,2754,68.7,978,24.4,2803,2803,1348,48.1,1455,51.9,2015
1400000US06037269601,"Census Tract 2696.01, Los Angeles County, California",3184,3184,1391,43.7,1793,56.3,2421,76.0,2421,76.0,461,14.5,2421,2421,1069,44.2,1352,55.8,2015
1400000US06037269602,"Census Tract 2696.02, Los Angeles County, California",2745,2745,1422,51.8,1323,48.2,2412,87.9,2257,82.2,517,18.8,2412,2412,1209,50.1,1203,49.9,2015
1400000US06037269700,"Census Tract 2697, Los Angeles County, California",3822,3822,2031,53.1,1791,46.9,3125,81.8,3070,80.3,454,11.9,3125,3125,1611,51.6,1514,48.4,2015
1400000US06037269800,"Census Tract 2698, Los Angeles County, California",3293,3293,1702,51.7,1591,48.3,2730,82.9,2651,80.5,341,10.4,2730,2730,1378,50.5,1352,49.5,2015
1400000US06037269903,"Census Tract 2699.03, Los Angeles County, California",3969,3969,1964,49.5,2005,50.5,3477,87.6,3362,84.7,246,6.2,3477,3477,1647,47.4,1830,52.6,2015
1400000US06037269904,"Census Tract 2699.04, Los Angeles County, California",4019,4019,1897,47.2,2122,52.8,3651,90.8,3612,89.9,361,9.0,3651,3651,1729,47.4,1922,52.6,2015
1400000US06037269905,"Census Tract 2699.05, Los Angeles County, California",3192,3192,1520,47.6,1672,52.4,2568,80.5,2362,74.0,152,4.8,2568,2568,1318,51.3,1250,48.7,2015
1400000US06037269906,"Census Tract 2699.06, Los Angeles County, California",2889,2889,1466,50.7,1423,49.3,2468,85.4,2468,85.4,275,9.5,2468,2468,1202,48.7,1266,51.3,2015
1400000US06037269907,"Census Tract 2699.07, Los Angeles County, California",2851,2851,1640,57.5,1211,42.5,2463,86.4,2406,84.4,267,9.4,2463,2463,1358,55.1,1105,44.9,2015
1400000US06037270100,"Census Tract 2701, Los Angeles County, California",4627,4627,2516,54.4,2111,45.6,4149,89.7,4077,88.1,545,11.8,4149,4149,2181,52.6,1968,47.4,2015
1400000US06037270200,"Census Tract 2702, Los Angeles County, California",3857,3857,1879,48.7,1978,51.3,3260,84.5,3133,81.2,600,15.6,3260,3260,1566,48.0,1694,52.0,2015
1400000US06037270300,"Census Tract 2703, Los Angeles County, California",2495,2495,1197,48.0,1298,52.0,2103,84.3,2003,80.3,392,15.7,2103,2103,955,45.4,1148,54.6,2015
1400000US06037271100,"Census Tract 2711, Los Angeles County, California",2404,2404,1149,47.8,1255,52.2,1907,79.3,1884,78.4,441,18.3,1907,1907,926,48.6,981,51.4,2015
1400000US06037271200,"Census Tract 2712, Los Angeles County, California",2825,2825,1416,50.1,1409,49.9,2431,86.1,2358,83.5,322,11.4,2431,2431,1289,53.0,1142,47.0,2015
1400000US06037271300,"Census Tract 2713, Los Angeles County, California",4494,4494,2037,45.3,2457,54.7,3824,85.1,3787,84.3,937,20.9,3824,3824,1685,44.1,2139,55.9,2015
1400000US06037271400,"Census Tract 2714, Los Angeles County, California",3660,3660,1992,54.4,1668,45.6,2855,78.0,2776,75.8,773,21.1,2855,2855,1517,53.1,1338,46.9,2015
1400000US06037271500,"Census Tract 2715, Los Angeles County, California",3106,3106,1508,48.6,1598,51.4,2545,81.9,2482,79.9,891,28.7,2545,2545,1219,47.9,1326,52.1,2015
1400000US06037271600,"Census Tract 2716, Los Angeles County, California",4522,4522,2221,49.1,2301,50.9,3693,81.7,3547,78.4,576,12.7,3693,3693,1749,47.4,1944,52.6,2015
1400000US06037271701,"Census Tract 2717.01, Los Angeles County, California",5867,5867,2889,49.2,2978,50.8,5137,87.6,5001,85.2,973,16.6,5137,5137,2431,47.3,2706,52.7,2015
1400000US06037271702,"Census Tract 2717.02, Los Angeles County, California",4344,4344,2214,51.0,2130,49.0,3526,81.2,3404,78.4,370,8.5,3526,3526,1807,51.2,1719,48.8,2015
1400000US06037271801,"Census Tract 2718.01, Los Angeles County, California",3558,3558,1972,55.4,1586,44.6,3190,89.7,3072,86.3,491,13.8,3190,3190,1793,56.2,1397,43.8,2015
1400000US06037271802,"Census Tract 2718.02, Los Angeles County, California",6488,6488,3472,53.5,3016,46.5,5590,86.2,5355,82.5,698,10.8,5590,5590,2971,53.1,2619,46.9,2015
1400000US06037271901,"Census Tract 2719.01, Los Angeles County, California",3393,3393,1920,56.6,1473,43.4,2695,79.4,2672,78.8,448,13.2,2695,2695,1561,57.9,1134,42.1,2015
1400000US06037271902,"Census Tract 2719.02, Los Angeles County, California",3909,3909,1729,44.2,2180,55.8,3262,83.4,3204,82.0,633,16.2,3262,3262,1479,45.3,1783,54.7,2015
1400000US06037272100,"Census Tract 2721, Los Angeles County, California",4422,4422,2228,50.4,2194,49.6,3380,76.4,3304,74.7,746,16.9,3380,3380,1708,50.5,1672,49.5,2015
1400000US06037272201,"Census Tract 2722.01, Los Angeles County, California",2518,2518,1348,53.5,1170,46.5,2157,85.7,2095,83.2,257,10.2,2157,2157,1089,50.5,1068,49.5,2015
1400000US06037272202,"Census Tract 2722.02, Los Angeles County, California",3740,3740,1905,50.9,1835,49.1,3139,83.9,2977,79.6,302,8.1,3139,3139,1623,51.7,1516,48.3,2015
