GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037123010,"Census Tract 1230.10, Los Angeles County, California",4337,4337,2233,51.5,2104,48.5,3120,71.9,2791,64.4,287,6.6,3120,3120,1615,51.8,1505,48.2,2014
1400000US06037123020,"Census Tract 1230.20, Los Angeles County, California",3460,3460,1784,51.6,1676,48.4,2637,76.2,2459,71.1,323,9.3,2637,2637,1256,47.6,1381,52.4,2014
1400000US06037123103,"Census Tract 1231.03, Los Angeles County, California",4607,4607,2284,49.6,2323,50.4,3461,75.1,3264,70.8,559,12.1,3461,3461,1774,51.3,1687,48.7,2014
1400000US06037123104,"Census Tract 1231.04, Los Angeles County, California",4356,4356,2282,52.4,2074,47.6,3545,81.4,3339,76.7,654,15.0,3545,3545,1851,52.2,1694,47.8,2014
1400000US06037123203,"Census Tract 1232.03, Los Angeles County, California",3715,3715,1941,52.2,1774,47.8,2624,70.6,2448,65.9,294,7.9,2624,2624,1329,50.6,1295,49.4,2014
1400000US06037123204,"Census Tract 1232.04, Los Angeles County, California",3308,3308,1715,51.8,1593,48.2,2318,70.1,2207,66.7,194,5.9,2318,2318,1179,50.9,1139,49.1,2014
1400000US06037123205,"Census Tract 1232.05, Los Angeles County, California",2808,2808,1405,50.0,1403,50.0,2020,71.9,1827,65.1,296,10.5,2020,2020,995,49.3,1025,50.7,2014
1400000US06037123206,"Census Tract 1232.06, Los Angeles County, California",2852,2852,1362,47.8,1490,52.2,2121,74.4,1930,67.7,340,11.9,2121,2121,1046,49.3,1075,50.7,2014
1400000US06037123301,"Census Tract 1233.01, Los Angeles County, California",4536,4536,2138,47.1,2398,52.9,3628,80.0,3413,75.2,602,13.3,3628,3628,1690,46.6,1938,53.4,2014
1400000US06037123303,"Census Tract 1233.03, Los Angeles County, California",3298,3298,1581,47.9,1717,52.1,2551,77.3,2449,74.3,380,11.5,2551,2551,1220,47.8,1331,52.2,2014
1400000US06037123304,"Census Tract 1233.04, Los Angeles County, California",4518,4518,2240,49.6,2278,50.4,3663,81.1,3485,77.1,957,21.2,3663,3663,1813,49.5,1850,50.5,2014
1400000US06037123410,"Census Tract 1234.10, Los Angeles County, California",4091,4091,2069,50.6,2022,49.4,3093,75.6,2849,69.6,567,13.9,3093,3093,1512,48.9,1581,51.1,2014
1400000US06037123420,"Census Tract 1234.20, Los Angeles County, California",4637,4637,2089,45.1,2548,54.9,3480,75.0,3247,70.0,408,8.8,3480,3480,1618,46.5,1862,53.5,2014
1400000US06037123510,"Census Tract 1235.10, Los Angeles County, California",4913,4913,2286,46.5,2627,53.5,3792,77.2,3601,73.3,743,15.1,3792,3792,1726,45.5,2066,54.5,2014
1400000US06037123520,"Census Tract 1235.20, Los Angeles County, California",2550,2550,1290,50.6,1260,49.4,1936,75.9,1824,71.5,350,13.7,1936,1936,907,46.8,1029,53.2,2014
1400000US06037123601,"Census Tract 1236.01, Los Angeles County, California",5386,5386,2686,49.9,2700,50.1,4581,85.1,4315,80.1,837,15.5,4581,4581,2312,50.5,2269,49.5,2014
1400000US06037123602,"Census Tract 1236.02, Los Angeles County, California",3396,3396,1722,50.7,1674,49.3,2648,78.0,2481,73.1,472,13.9,2648,2648,1291,48.8,1357,51.2,2014
1400000US06037123700,"Census Tract 1237, Los Angeles County, California",4079,4079,2125,52.1,1954,47.9,3327,81.6,3050,74.8,544,13.3,3327,3327,1641,49.3,1686,50.7,2014
1400000US06037123800,"Census Tract 1238, Los Angeles County, California",5542,5542,2441,44.0,3101,56.0,4593,82.9,4491,81.0,705,12.7,4593,4593,1971,42.9,2622,57.1,2014
1400000US06037123901,"Census Tract 1239.01, Los Angeles County, California",4363,4363,2291,52.5,2072,47.5,3232,74.1,3051,69.9,623,14.3,3232,3232,1640,50.7,1592,49.3,2014
1400000US06037123902,"Census Tract 1239.02, Los Angeles County, California",2541,2541,1235,48.6,1306,51.4,2152,84.7,2097,82.5,310,12.2,2152,2152,1013,47.1,1139,52.9,2014
1400000US06037124000,"Census Tract 1240, Los Angeles County, California",4897,4897,2180,44.5,2717,55.5,3860,78.8,3719,75.9,915,18.7,3860,3860,1740,45.1,2120,54.9,2014
1400000US06037124102,"Census Tract 1241.02, Los Angeles County, California",3754,3754,2026,54.0,1728,46.0,2952,78.6,2819,75.1,255,6.8,2952,2952,1609,54.5,1343,45.5,2014
1400000US06037124103,"Census Tract 1241.03, Los Angeles County, California",2200,2200,1160,52.7,1040,47.3,1623,73.8,1535,69.8,240,10.9,1623,1623,805,49.6,818,50.4,2014
1400000US06037124104,"Census Tract 1241.04, Los Angeles County, California",2626,2626,1429,54.4,1197,45.6,2126,81.0,2021,77.0,284,10.8,2126,2126,1142,53.7,984,46.3,2014
1400000US06037124105,"Census Tract 1241.05, Los Angeles County, California",2588,2588,1457,56.3,1131,43.7,2005,77.5,1866,72.1,212,8.2,2005,2005,1117,55.7,888,44.3,2014
1400000US06037124201,"Census Tract 1242.01, Los Angeles County, California",3301,3301,1661,50.3,1640,49.7,2771,83.9,2667,80.8,465,14.1,2771,2771,1422,51.3,1349,48.7,2014
1400000US06037124203,"Census Tract 1242.03, Los Angeles County, California",2657,2657,1286,48.4,1371,51.6,2040,76.8,1912,72.0,291,11.0,2040,2040,1051,51.5,989,48.5,2014
1400000US06037124204,"Census Tract 1242.04, Los Angeles County, California",3227,3227,1644,50.9,1583,49.1,2548,79.0,2418,74.9,141,4.4,2548,2548,1290,50.6,1258,49.4,2014
1400000US06037124300,"Census Tract 1243, Los Angeles County, California",3861,3861,1816,47.0,2045,53.0,2962,76.7,2811,72.8,480,12.4,2962,2962,1407,47.5,1555,52.5,2014
1400000US06037124400,"Census Tract 1244, Los Angeles County, California",4080,4080,1996,48.9,2084,51.1,3162,77.5,2994,73.4,696,17.1,3162,3162,1581,50.0,1581,50.0,2014
1400000US06037124500,"Census Tract 1245, Los Angeles County, California",3180,3180,1651,51.9,1529,48.1,2563,80.6,2449,77.0,426,13.4,2563,2563,1350,52.7,1213,47.3,2014
1400000US06037124600,"Census Tract 1246, Los Angeles County, California",3435,3435,1633,47.5,1802,52.5,2758,80.3,2692,78.4,468,13.6,2758,2758,1284,46.6,1474,53.4,2014
1400000US06037124700,"Census Tract 1247, Los Angeles County, California",4800,4800,2440,50.8,2360,49.2,3976,82.8,3828,79.8,594,12.4,3976,3976,1956,49.2,2020,50.8,2014
1400000US06037124902,"Census Tract 1249.02, Los Angeles County, California",2886,2886,1530,53.0,1356,47.0,2491,86.3,2457,85.1,528,18.3,2491,2491,1272,51.1,1219,48.9,2014
1400000US06037124903,"Census Tract 1249.03, Los Angeles County, California",3522,3522,1746,49.6,1776,50.4,3235,91.9,3157,89.6,627,17.8,3235,3235,1651,51.0,1584,49.0,2014
1400000US06037125100,"Census Tract 1251, Los Angeles County, California",5953,5953,2970,49.9,2983,50.1,4815,80.9,4794,80.5,672,11.3,4815,4815,2344,48.7,2471,51.3,2014
1400000US06037125200,"Census Tract 1252, Los Angeles County, California",3959,3959,2230,56.3,1729,43.7,3151,79.6,3104,78.4,403,10.2,3151,3151,1686,53.5,1465,46.5,2014
1400000US06037125310,"Census Tract 1253.10, Los Angeles County, California",4863,4863,2631,54.1,2232,45.9,3938,81.0,3686,75.8,491,10.1,3938,3938,2017,51.2,1921,48.8,2014
1400000US06037125320,"Census Tract 1253.20, Los Angeles County, California",5523,5523,2510,45.4,3013,54.6,4944,89.5,4457,80.7,566,10.2,4944,4944,2310,46.7,2634,53.3,2014
1400000US06037125401,"Census Tract 1254.01, Los Angeles County, California",3564,3564,1993,55.9,1571,44.1,3252,91.2,3227,90.5,268,7.5,3252,3252,1760,54.1,1492,45.9,2014
1400000US06037125402,"Census Tract 1254.02, Los Angeles County, California",3851,3851,1896,49.2,1955,50.8,3489,90.6,3425,88.9,266,6.9,3489,3489,1729,49.6,1760,50.4,2014
1400000US06037125501,"Census Tract 1255.01, Los Angeles County, California",3173,3173,1772,55.8,1401,44.2,2593,81.7,2546,80.2,281,8.9,2593,2593,1413,54.5,1180,45.5,2014
1400000US06037125502,"Census Tract 1255.02, Los Angeles County, California",3392,3392,1835,54.1,1557,45.9,2859,84.3,2818,83.1,360,10.6,2859,2859,1559,54.5,1300,45.5,2014
1400000US06037125600,"Census Tract 1256, Los Angeles County, California",2544,2544,1243,48.9,1301,51.1,2132,83.8,2132,83.8,471,18.5,2132,2132,944,44.3,1188,55.7,2014
1400000US06037127102,"Census Tract 1271.02, Los Angeles County, California",5371,5371,2509,46.7,2862,53.3,3860,71.9,3530,65.7,328,6.1,3860,3860,1837,47.6,2023,52.4,2014
1400000US06037127103,"Census Tract 1271.03, Los Angeles County, California",3227,3227,1791,55.5,1436,44.5,2340,72.5,2214,68.6,296,9.2,2340,2340,1223,52.3,1117,47.7,2014
1400000US06037127104,"Census Tract 1271.04, Los Angeles County, California",3756,3756,1752,46.6,2004,53.4,2999,79.8,2808,74.8,488,13.0,2999,2999,1436,47.9,1563,52.1,2014
1400000US06037127210,"Census Tract 1272.10, Los Angeles County, California",5501,5501,2757,50.1,2744,49.9,4084,74.2,3800,69.1,408,7.4,4084,4084,2187,53.6,1897,46.4,2014
1400000US06037127220,"Census Tract 1272.20, Los Angeles County, California",4906,4906,2390,48.7,2516,51.3,3561,72.6,3369,68.7,683,13.9,3561,3561,1749,49.1,1812,50.9,2014
1400000US06037127300,"Census Tract 1273, Los Angeles County, California",4527,4527,2529,55.9,1998,44.1,3633,80.3,3439,76.0,574,12.7,3633,3633,1977,54.4,1656,45.6,2014
1400000US06037127400,"Census Tract 1274, Los Angeles County, California",6121,6121,3109,50.8,3012,49.2,4407,72.0,4043,66.1,500,8.2,4407,4407,2287,51.9,2120,48.1,2014
1400000US06037127520,"Census Tract 1275.20, Los Angeles County, California",3980,3980,2014,50.6,1966,49.4,2859,71.8,2622,65.9,250,6.3,2859,2859,1469,51.4,1390,48.6,2014
1400000US06037127603,"Census Tract 1276.03, Los Angeles County, California",2907,2907,1442,49.6,1465,50.4,2077,71.4,1940,66.7,238,8.2,2077,2077,977,47.0,1100,53.0,2014
1400000US06037127604,"Census Tract 1276.04, Los Angeles County, California",2822,2822,1245,44.1,1577,55.9,2117,75.0,2061,73.0,495,17.5,2117,2117,888,41.9,1229,58.1,2014
1400000US06037127605,"Census Tract 1276.05, Los Angeles County, California",3620,3620,1922,53.1,1698,46.9,2601,71.9,2459,67.9,286,7.9,2601,2601,1256,48.3,1345,51.7,2014
1400000US06037127606,"Census Tract 1276.06, Los Angeles County, California",3674,3674,1667,45.4,2007,54.6,2672,72.7,2538,69.1,278,7.6,2672,2672,1173,43.9,1499,56.1,2014
1400000US06037127711,"Census Tract 1277.11, Los Angeles County, California",3539,3539,1895,53.5,1644,46.5,2645,74.7,2507,70.8,275,7.8,2645,2645,1465,55.4,1180,44.6,2014
1400000US06037127712,"Census Tract 1277.12, Los Angeles County, California",2849,2849,1282,45.0,1567,55.0,2116,74.3,2022,71.0,421,14.8,2116,2116,967,45.7,1149,54.3,2014
1400000US06037127803,"Census Tract 1278.03, Los Angeles County, California",3957,3957,1823,46.1,2134,53.9,3038,76.8,2914,73.6,710,17.9,3038,3038,1422,46.8,1616,53.2,2014
1400000US06037127804,"Census Tract 1278.04, Los Angeles County, California",3952,3952,1989,50.3,1963,49.7,3011,76.2,2908,73.6,423,10.7,3011,3011,1497,49.7,1514,50.3,2014
1400000US06037127805,"Census Tract 1278.05, Los Angeles County, California",4710,4710,2516,53.4,2194,46.6,3419,72.6,3246,68.9,564,12.0,3419,3419,1838,53.8,1581,46.2,2014
1400000US06037127806,"Census Tract 1278.06, Los Angeles County, California",3237,3237,1818,56.2,1419,43.8,2662,82.2,2440,75.4,335,10.3,2662,2662,1443,54.2,1219,45.8,2014
1400000US06037127910,"Census Tract 1279.10, Los Angeles County, California",4833,4833,2335,48.3,2498,51.7,3481,72.0,3140,65.0,421,8.7,3481,3481,1629,46.8,1852,53.2,2014
1400000US06037127920,"Census Tract 1279.20, Los Angeles County, California",3700,3700,2010,54.3,1690,45.7,2820,76.2,2758,74.5,387,10.5,2820,2820,1510,53.5,1310,46.5,2014
1400000US06037128101,"Census Tract 1281.01, Los Angeles County, California",3283,3283,1607,48.9,1676,51.1,2683,81.7,2571,78.3,390,11.9,2683,2683,1374,51.2,1309,48.8,2014
1400000US06037128102,"Census Tract 1281.02, Los Angeles County, California",4626,4626,2434,52.6,2192,47.4,3477,75.2,3309,71.5,421,9.1,3477,3477,1897,54.6,1580,45.4,2014
1400000US06037128210,"Census Tract 1282.10, Los Angeles County, California",5575,5575,2711,48.6,2864,51.4,3654,65.5,3430,61.5,265,4.8,3654,3654,1711,46.8,1943,53.2,2014
1400000US06037128220,"Census Tract 1282.20, Los Angeles County, California",3136,3136,1595,50.9,1541,49.1,2522,80.4,2429,77.5,359,11.4,2522,2522,1177,46.7,1345,53.3,2014
1400000US06037128302,"Census Tract 1283.02, Los Angeles County, California",4957,4957,2653,53.5,2304,46.5,3618,73.0,3363,67.8,390,7.9,3618,3618,1977,54.6,1641,45.4,2014
1400000US06037128303,"Census Tract 1283.03, Los Angeles County, California",3380,3380,1756,52.0,1624,48.0,2346,69.4,2161,63.9,171,5.1,2346,2346,1299,55.4,1047,44.6,2014
1400000US06037128400,"Census Tract 1284, Los Angeles County, California",4211,4211,2016,47.9,2195,52.1,3305,78.5,3211,76.3,536,12.7,3305,3305,1574,47.6,1731,52.4,2014
1400000US06037128500,"Census Tract 1285, Los Angeles County, California",4489,4489,2135,47.6,2354,52.4,3602,80.2,3472,77.3,582,13.0,3602,3602,1631,45.3,1971,54.7,2014
1400000US06037128601,"Census Tract 1286.01, Los Angeles County, California",4264,4264,2073,48.6,2191,51.4,3181,74.6,2973,69.7,382,9.0,3181,3181,1543,48.5,1638,51.5,2014
1400000US06037128602,"Census Tract 1286.02, Los Angeles County, California",2962,2962,1459,49.3,1503,50.7,2403,81.1,2383,80.5,437,14.8,2403,2403,1130,47.0,1273,53.0,2014
1400000US06037128702,"Census Tract 1287.02, Los Angeles County, California",5632,5632,2767,49.1,2865,50.9,4607,81.8,4577,81.3,954,16.9,4607,4607,2271,49.3,2336,50.7,2014
1400000US06037128801,"Census Tract 1288.01, Los Angeles County, California",3288,3288,1668,50.7,1620,49.3,2943,89.5,2878,87.5,573,17.4,2943,2943,1476,50.2,1467,49.8,2014
1400000US06037128802,"Census Tract 1288.02, Los Angeles County, California",4486,4486,2071,46.2,2415,53.8,3666,81.7,3548,79.1,898,20.0,3666,3666,1534,41.8,2132,58.2,2014
1400000US06037128910,"Census Tract 1289.10, Los Angeles County, California",3755,3755,1904,50.7,1851,49.3,3074,81.9,2968,79.0,514,13.7,3074,3074,1563,50.8,1511,49.2,2014
1400000US06037131010,"Census Tract 1310.10, Los Angeles County, California",6577,6577,2988,45.4,3589,54.6,4817,73.2,4455,67.7,579,8.8,4817,4817,2335,48.5,2482,51.5,2014
1400000US06037131020,"Census Tract 1310.20, Los Angeles County, California",5556,5556,2809,50.6,2747,49.4,4260,76.7,3975,71.5,719,12.9,4260,4260,2026,47.6,2234,52.4,2014
1400000US06037131100,"Census Tract 1311, Los Angeles County, California",3425,3425,1756,51.3,1669,48.7,2682,78.3,2507,73.2,519,15.2,2682,2682,1331,49.6,1351,50.4,2014
1400000US06037131200,"Census Tract 1312, Los Angeles County, California",3244,3244,1655,51.0,1589,49.0,2679,82.6,2562,79.0,623,19.2,2679,2679,1295,48.3,1384,51.7,2014
1400000US06037131300,"Census Tract 1313, Los Angeles County, California",4767,4767,2503,52.5,2264,47.5,3670,77.0,3494,73.3,677,14.2,3670,3670,1869,50.9,1801,49.1,2014
1400000US06037131400,"Census Tract 1314, Los Angeles County, California",6433,6433,3266,50.8,3167,49.2,5008,77.8,4658,72.4,836,13.0,5008,5008,2429,48.5,2579,51.5,2014
1400000US06037131600,"Census Tract 1316, Los Angeles County, California",5281,5281,2644,50.1,2637,49.9,4186,79.3,3961,75.0,745,14.1,4186,4186,2100,50.2,2086,49.8,2014
1400000US06037131701,"Census Tract 1317.01, Los Angeles County, California",4842,4842,2283,47.1,2559,52.9,3638,75.1,3514,72.6,559,11.5,3638,3638,1678,46.1,1960,53.9,2014
1400000US06037131702,"Census Tract 1317.02, Los Angeles County, California",3564,3564,1743,48.9,1821,51.1,2681,75.2,2517,70.6,475,13.3,2681,2681,1324,49.4,1357,50.6,2014
1400000US06037131800,"Census Tract 1318, Los Angeles County, California",6026,6026,3048,50.6,2978,49.4,4565,75.8,4323,71.7,751,12.5,4565,4565,2291,50.2,2274,49.8,2014
1400000US06037131900,"Census Tract 1319, Los Angeles County, California",5063,5063,2490,49.2,2573,50.8,3672,72.5,3384,66.8,629,12.4,3672,3672,1804,49.1,1868,50.9,2014
1400000US06037132001,"Census Tract 1320.01, Los Angeles County, California",3422,3422,1665,48.7,1757,51.3,2578,75.3,2526,73.8,517,15.1,2578,2578,1206,46.8,1372,53.2,2014
1400000US06037132002,"Census Tract 1320.02, Los Angeles County, California",3224,3224,1741,54.0,1483,46.0,2531,78.5,2407,74.7,631,19.6,2531,2531,1376,54.4,1155,45.6,2014
