GeoID,Geographic Area Name,Estimate!!SEX AND AGE!!Total population,Percent!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Percent!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Percent!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!18 years and over,Percent!!SEX AND AGE!!18 years and over,Estimate!!SEX AND AGE!!21 years and over,Percent!!SEX AND AGE!!21 years and over,Estimate!!SEX AND AGE!!62 years and over,Percent!!SEX AND AGE!!62 years and over,Estimate!!SEX AND AGE!!18 years and over.1,Percent!!SEX AND AGE!!18 years and over.1,Estimate!!SEX AND AGE!!18 years and over!!Male,Percent!!SEX AND AGE!!18 years and over!!Male,Estimate!!SEX AND AGE!!18 years and over!!Female,Percent!!SEX AND AGE!!18 years and over!!Female,year
1400000US06037231400,"Census Tract 2314, Los Angeles County, California",5198,5198,2381,45.8,2817,54.2,3897,75.0,3665,70.5,811,15.6,3897,3897,1873,48.1,2024,51.9,2016
1400000US06037231500,"Census Tract 2315, Los Angeles County, California",4992,4992,2138,42.8,2854,57.2,3680,73.7,3499,70.1,863,17.3,3680,3680,1567,42.6,2113,57.4,2016
1400000US06037231600,"Census Tract 2316, Los Angeles County, California",6957,6957,3131,45.0,3826,55.0,4917,70.7,4673,67.2,903,13.0,4917,4917,2283,46.4,2634,53.6,2016
1400000US06037231710,"Census Tract 2317.10, Los Angeles County, California",4081,4081,1986,48.7,2095,51.3,2737,67.1,2451,60.1,451,11.1,2737,2737,1294,47.3,1443,52.7,2016
1400000US06037231720,"Census Tract 2317.20, Los Angeles County, California",4789,4789,2486,51.9,2303,48.1,3532,73.8,3325,69.4,426,8.9,3532,3532,1738,49.2,1794,50.8,2016
1400000US06037231800,"Census Tract 2318, Los Angeles County, California",4944,4944,2362,47.8,2582,52.2,3229,65.3,3046,61.6,382,7.7,3229,3229,1620,50.2,1609,49.8,2016
1400000US06037231900,"Census Tract 2319, Los Angeles County, California",5454,5454,2686,49.2,2768,50.8,3917,71.8,3416,62.6,439,8.0,3917,3917,1929,49.2,1988,50.8,2016
1400000US06037232110,"Census Tract 2321.10, Los Angeles County, California",2840,2840,1420,50.0,1420,50.0,2059,72.5,1882,66.3,262,9.2,2059,2059,1035,50.3,1024,49.7,2016
1400000US06037232120,"Census Tract 2321.20, Los Angeles County, California",5715,5715,2849,49.9,2866,50.1,3820,66.8,3521,61.6,367,6.4,3820,3820,1851,48.5,1969,51.5,2016
1400000US06037232200,"Census Tract 2322, Los Angeles County, California",2925,2925,1489,50.9,1436,49.1,2313,79.1,2165,74.0,311,10.6,2313,2313,1178,50.9,1135,49.1,2016
1400000US06037232300,"Census Tract 2323, Los Angeles County, California",4337,4337,2388,55.1,1949,44.9,3535,81.5,3075,70.9,523,12.1,3535,3535,2016,57.0,1519,43.0,2016
1400000US06037232400,"Census Tract 2324, Los Angeles County, California",7280,7280,3724,51.2,3556,48.8,5316,73.0,4911,67.5,768,10.5,5316,5316,2750,51.7,2566,48.3,2016
1400000US06037232500,"Census Tract 2325, Los Angeles County, California",4762,4762,2331,49.0,2431,51.0,3589,75.4,3320,69.7,651,13.7,3589,3589,1638,45.6,1951,54.4,2016
1400000US06037232600,"Census Tract 2326, Los Angeles County, California",6073,6073,2786,45.9,3287,54.1,4180,68.8,3858,63.5,616,10.1,4180,4180,1816,43.4,2364,56.6,2016
1400000US06037232700,"Census Tract 2327, Los Angeles County, California",5968,5968,2876,48.2,3092,51.8,4099,68.7,3884,65.1,653,10.9,4099,4099,1938,47.3,2161,52.7,2016
1400000US06037232800,"Census Tract 2328, Los Angeles County, California",3931,3931,2052,52.2,1879,47.8,2561,65.1,2408,61.3,324,8.2,2561,2561,1345,52.5,1216,47.5,2016
1400000US06037234000,"Census Tract 2340, Los Angeles County, California",5333,5333,2400,45.0,2933,55.0,4356,81.7,4204,78.8,1028,19.3,4356,4356,1835,42.1,2521,57.9,2016
1400000US06037234200,"Census Tract 2342, Los Angeles County, California",2237,2237,929,41.5,1308,58.5,1976,88.3,1942,86.8,678,30.3,1976,1976,796,40.3,1180,59.7,2016
1400000US06037234300,"Census Tract 2343, Los Angeles County, California",4219,4219,1743,41.3,2476,58.7,3524,83.5,3470,82.2,1003,23.8,3524,3524,1379,39.1,2145,60.9,2016
1400000US06037234501,"Census Tract 2345.01, Los Angeles County, California",2596,2596,1192,45.9,1404,54.1,2008,77.3,1907,73.5,563,21.7,2008,2008,912,45.4,1096,54.6,2016
1400000US06037234502,"Census Tract 2345.02, Los Angeles County, California",2721,2721,1334,49.0,1387,51.0,2252,82.8,2054,75.5,521,19.1,2252,2252,1048,46.5,1204,53.5,2016
1400000US06037234600,"Census Tract 2346, Los Angeles County, California",5051,5051,2312,45.8,2739,54.2,3949,78.2,3683,72.9,792,15.7,3949,3949,1826,46.2,2123,53.8,2016
1400000US06037234700,"Census Tract 2347, Los Angeles County, California",3756,3756,1993,53.1,1763,46.9,2961,78.8,2887,76.9,776,20.7,2961,2961,1562,52.8,1399,47.2,2016
1400000US06037234800,"Census Tract 2348, Los Angeles County, California",3117,3117,1562,50.1,1555,49.9,2474,79.4,2283,73.2,483,15.5,2474,2474,1189,48.1,1285,51.9,2016
1400000US06037234901,"Census Tract 2349.01, Los Angeles County, California",2499,2499,980,39.2,1519,60.8,1772,70.9,1675,67.0,239,9.6,1772,1772,659,37.2,1113,62.8,2016
1400000US06037234902,"Census Tract 2349.02, Los Angeles County, California",3875,3875,1826,47.1,2049,52.9,3016,77.8,2925,75.5,656,16.9,3016,3016,1385,45.9,1631,54.1,2016
1400000US06037235100,"Census Tract 2351, Los Angeles County, California",4687,4687,1951,41.6,2736,58.4,3860,82.4,3734,79.7,901,19.2,3860,3860,1547,40.1,2313,59.9,2016
1400000US06037235201,"Census Tract 2352.01, Los Angeles County, California",2677,2677,1212,45.3,1465,54.7,2187,81.7,2008,75.0,465,17.4,2187,2187,1021,46.7,1166,53.3,2016
1400000US06037235202,"Census Tract 2352.02, Los Angeles County, California",4388,4388,1982,45.2,2406,54.8,3471,79.1,3281,74.8,648,14.8,3471,3471,1607,46.3,1864,53.7,2016
1400000US06037236000,"Census Tract 2360, Los Angeles County, California",4627,4627,2154,46.6,2473,53.4,4099,88.6,3925,84.8,1229,26.6,4099,4099,1809,44.1,2290,55.9,2016
1400000US06037236100,"Census Tract 2361, Los Angeles County, California",5652,5652,2514,44.5,3138,55.5,4581,81.1,4417,78.1,1246,22.0,4581,4581,1828,39.9,2753,60.1,2016
1400000US06037236202,"Census Tract 2362.02, Los Angeles County, California",5583,5583,2776,49.7,2807,50.3,4345,77.8,4123,73.8,603,10.8,4345,4345,2008,46.2,2337,53.8,2016
1400000US06037236203,"Census Tract 2362.03, Los Angeles County, California",3399,3399,1595,46.9,1804,53.1,2641,77.7,2568,75.6,458,13.5,2641,2641,1173,44.4,1468,55.6,2016
1400000US06037236204,"Census Tract 2362.04, Los Angeles County, California",3087,3087,1428,46.3,1659,53.7,2318,75.1,2184,70.7,265,8.6,2318,2318,1052,45.4,1266,54.6,2016
1400000US06037236400,"Census Tract 2364, Los Angeles County, California",4293,4293,1731,40.3,2562,59.7,3651,85.0,3507,81.7,1043,24.3,3651,3651,1471,40.3,2180,59.7,2016
1400000US06037237101,"Census Tract 2371.01, Los Angeles County, California",3653,3653,1656,45.3,1997,54.7,2552,69.9,2344,64.2,307,8.4,2552,2552,1128,44.2,1424,55.8,2016
1400000US06037237102,"Census Tract 2371.02, Los Angeles County, California",3239,3239,1523,47.0,1716,53.0,2209,68.2,2053,63.4,379,11.7,2209,2209,1001,45.3,1208,54.7,2016
1400000US06037237201,"Census Tract 2372.01, Los Angeles County, California",3572,3572,1703,47.7,1869,52.3,2759,77.2,2554,71.5,412,11.5,2759,2759,1337,48.5,1422,51.5,2016
1400000US06037237202,"Census Tract 2372.02, Los Angeles County, California",4714,4714,2387,50.6,2327,49.4,3331,70.7,3091,65.6,455,9.7,3331,3331,1617,48.5,1714,51.5,2016
1400000US06037237300,"Census Tract 2373, Los Angeles County, California",5226,5226,2430,46.5,2796,53.5,3878,74.2,3700,70.8,708,13.5,3878,3878,1745,45.0,2133,55.0,2016
1400000US06037237401,"Census Tract 2374.01, Los Angeles County, California",3737,3737,1675,44.8,2062,55.2,2735,73.2,2469,66.1,354,9.5,2735,2735,1188,43.4,1547,56.6,2016
1400000US06037237402,"Census Tract 2374.02, Los Angeles County, California",3030,3030,1421,46.9,1609,53.1,2385,78.7,2267,74.8,478,15.8,2385,2385,1127,47.3,1258,52.7,2016
1400000US06037237500,"Census Tract 2375, Los Angeles County, California",2716,2716,1354,49.9,1362,50.1,1884,69.4,1817,66.9,322,11.9,1884,1884,936,49.7,948,50.3,2016
1400000US06037237600,"Census Tract 2376, Los Angeles County, California",3698,3698,1815,49.1,1883,50.9,2726,73.7,2575,69.6,462,12.5,2726,2726,1335,49.0,1391,51.0,2016
1400000US06037237710,"Census Tract 2377.10, Los Angeles County, California",3281,3281,1633,49.8,1648,50.2,2409,73.4,2264,69.0,246,7.5,2409,2409,1116,46.3,1293,53.7,2016
1400000US06037237720,"Census Tract 2377.20, Los Angeles County, California",3134,3134,1483,47.3,1651,52.7,2066,65.9,1925,61.4,235,7.5,2066,2066,948,45.9,1118,54.1,2016
1400000US06037237800,"Census Tract 2378, Los Angeles County, California",3524,3524,1766,50.1,1758,49.9,2866,81.3,2777,78.8,552,15.7,2866,2866,1392,48.6,1474,51.4,2016
1400000US06037237900,"Census Tract 2379, Los Angeles County, California",4056,4056,1761,43.4,2295,56.6,3000,74.0,2827,69.7,673,16.6,3000,3000,1358,45.3,1642,54.7,2016
1400000US06037238000,"Census Tract 2380, Los Angeles County, California",5392,5392,1943,36.0,3449,64.0,4341,80.5,4245,78.7,1065,19.8,4341,4341,1658,38.2,2683,61.8,2016
1400000US06037238100,"Census Tract 2381, Los Angeles County, California",4510,4510,1779,39.4,2731,60.6,3604,79.9,3383,75.0,912,20.2,3604,3604,1436,39.8,2168,60.2,2016
1400000US06037238200,"Census Tract 2382, Los Angeles County, California",5594,5594,2524,45.1,3070,54.9,4198,75.0,3999,71.5,1024,18.3,4198,4198,1912,45.5,2286,54.5,2016
1400000US06037238310,"Census Tract 2383.10, Los Angeles County, California",4927,4927,2187,44.4,2740,55.6,3420,69.4,3178,64.5,383,7.8,3420,3420,1411,41.3,2009,58.7,2016
1400000US06037238320,"Census Tract 2383.20, Los Angeles County, California",4133,4133,1969,47.6,2164,52.4,2391,57.9,2240,54.2,344,8.3,2391,2391,1075,45.0,1316,55.0,2016
1400000US06037238400,"Census Tract 2384, Los Angeles County, California",5334,5334,2316,43.4,3018,56.6,4138,77.6,3913,73.4,1219,22.9,4138,4138,1774,42.9,2364,57.1,2016
1400000US06037239201,"Census Tract 2392.01, Los Angeles County, California",3808,3808,1854,48.7,1954,51.3,2607,68.5,2479,65.1,290,7.6,2607,2607,1210,46.4,1397,53.6,2016
1400000US06037239202,"Census Tract 2392.02, Los Angeles County, California",5347,5347,2637,49.3,2710,50.7,3266,61.1,2758,51.6,257,4.8,3266,3266,1450,44.4,1816,55.6,2016
1400000US06037239310,"Census Tract 2393.10, Los Angeles County, California",4212,4212,2208,52.4,2004,47.6,2884,68.5,2691,63.9,247,5.9,2884,2884,1633,56.6,1251,43.4,2016
1400000US06037239320,"Census Tract 2393.20, Los Angeles County, California",4255,4255,2107,49.5,2148,50.5,2758,64.8,2453,57.6,314,7.4,2758,2758,1294,46.9,1464,53.1,2016
1400000US06037239330,"Census Tract 2393.30, Los Angeles County, California",3148,3148,1548,49.2,1600,50.8,2208,70.1,1995,63.4,268,8.5,2208,2208,1096,49.6,1112,50.4,2016
1400000US06037239501,"Census Tract 2395.01, Los Angeles County, California",3599,3599,1780,49.5,1819,50.5,2626,73.0,2418,67.2,367,10.2,2626,2626,1314,50.0,1312,50.0,2016
1400000US06037239502,"Census Tract 2395.02, Los Angeles County, California",3804,3804,1791,47.1,2013,52.9,2496,65.6,2292,60.3,241,6.3,2496,2496,1114,44.6,1382,55.4,2016
1400000US06037239601,"Census Tract 2396.01, Los Angeles County, California",3644,3644,1651,45.3,1993,54.7,2346,64.4,2193,60.2,209,5.7,2346,2346,1075,45.8,1271,54.2,2016
1400000US06037239602,"Census Tract 2396.02, Los Angeles County, California",3586,3586,1776,49.5,1810,50.5,2358,65.8,2162,60.3,119,3.3,2358,2358,1189,50.4,1169,49.6,2016
1400000US06037239701,"Census Tract 2397.01, Los Angeles County, California",4768,4768,2288,48.0,2480,52.0,2980,62.5,2817,59.1,241,5.1,2980,2980,1365,45.8,1615,54.2,2016
1400000US06037239702,"Census Tract 2397.02, Los Angeles County, California",3677,3677,1717,46.7,1960,53.3,2625,71.4,2359,64.2,404,11.0,2625,2625,1245,47.4,1380,52.6,2016
1400000US06037239801,"Census Tract 2398.01, Los Angeles County, California",3524,3524,1676,47.6,1848,52.4,2212,62.8,2016,57.2,306,8.7,2212,2212,1075,48.6,1137,51.4,2016
1400000US06037239802,"Census Tract 2398.02, Los Angeles County, California",5102,5102,2602,51.0,2500,49.0,3485,68.3,3104,60.8,414,8.1,3485,3485,1767,50.7,1718,49.3,2016
1400000US06037240010,"Census Tract 2400.10, Los Angeles County, California",3625,3625,1702,47.0,1923,53.0,2405,66.3,2183,60.2,276,7.6,2405,2405,1135,47.2,1270,52.8,2016
1400000US06037240020,"Census Tract 2400.20, Los Angeles County, California",5452,5452,2423,44.4,3029,55.6,3744,68.7,3455,63.4,536,9.8,3744,3744,1668,44.6,2076,55.4,2016
1400000US06037240200,"Census Tract 2402, Los Angeles County, California",5259,5259,2577,49.0,2682,51.0,3601,68.5,3291,62.6,557,10.6,3601,3601,1792,49.8,1809,50.2,2016
1400000US06037240300,"Census Tract 2403, Los Angeles County, California",4871,4871,2384,48.9,2487,51.1,3399,69.8,3181,65.3,403,8.3,3399,3399,1648,48.5,1751,51.5,2016
1400000US06037240401,"Census Tract 2404.01, Los Angeles County, California",5562,5562,2413,43.4,3149,56.6,3522,63.3,3263,58.7,238,4.3,3522,3522,1529,43.4,1993,56.6,2016
1400000US06037240402,"Census Tract 2404.02, Los Angeles County, California",3914,3914,1798,45.9,2116,54.1,2707,69.2,2545,65.0,470,12.0,2707,2707,1283,47.4,1424,52.6,2016
1400000US06037240500,"Census Tract 2405, Los Angeles County, California",6509,6509,3113,47.8,3396,52.2,4207,64.6,4070,62.5,606,9.3,4207,4207,1785,42.4,2422,57.6,2016
1400000US06037240600,"Census Tract 2406, Los Angeles County, California",5685,5685,2714,47.7,2971,52.3,3826,67.3,3475,61.1,478,8.4,3826,3826,1728,45.2,2098,54.8,2016
1400000US06037240700,"Census Tract 2407, Los Angeles County, California",6182,6182,3112,50.3,3070,49.7,4494,72.7,4221,68.3,607,9.8,4494,4494,2258,50.2,2236,49.8,2016
1400000US06037240800,"Census Tract 2408, Los Angeles County, California",4625,4625,2160,46.7,2465,53.3,3255,70.4,3043,65.8,332,7.2,3255,3255,1499,46.1,1756,53.9,2016
1400000US06037240900,"Census Tract 2409, Los Angeles County, California",5745,5745,2850,49.6,2895,50.4,3585,62.4,3383,58.9,411,7.2,3585,3585,1644,45.9,1941,54.1,2016
1400000US06037241001,"Census Tract 2410.01, Los Angeles County, California",4580,4580,2074,45.3,2506,54.7,3171,69.2,2968,64.8,465,10.2,3171,3171,1403,44.2,1768,55.8,2016
1400000US06037241002,"Census Tract 2410.02, Los Angeles County, California",3914,3914,1874,47.9,2040,52.1,2539,64.9,2392,61.1,390,10.0,2539,2539,1160,45.7,1379,54.3,2016
1400000US06037241110,"Census Tract 2411.10, Los Angeles County, California",3152,3152,1462,46.4,1690,53.6,2040,64.7,1897,60.2,262,8.3,2040,2040,896,43.9,1144,56.1,2016
1400000US06037241120,"Census Tract 2411.20, Los Angeles County, California",5082,5082,2275,44.8,2807,55.2,3595,70.7,3259,64.1,591,11.6,3595,3595,1557,43.3,2038,56.7,2016
1400000US06037241201,"Census Tract 2412.01, Los Angeles County, California",2884,2884,1393,48.3,1491,51.7,2265,78.5,2175,75.4,450,15.6,2265,2265,1105,48.8,1160,51.2,2016
1400000US06037241202,"Census Tract 2412.02, Los Angeles County, California",4807,4807,2487,51.7,2320,48.3,3368,70.1,3169,65.9,634,13.2,3368,3368,1692,50.2,1676,49.8,2016
1400000US06037241300,"Census Tract 2413, Los Angeles County, California",2110,2110,1000,47.4,1110,52.6,1603,76.0,1483,70.3,258,12.2,1603,1603,737,46.0,866,54.0,2016
1400000US06037241400,"Census Tract 2414, Los Angeles County, California",3377,3377,1553,46.0,1824,54.0,2319,68.7,2167,64.2,226,6.7,2319,2319,1123,48.4,1196,51.6,2016
1400000US06037242000,"Census Tract 2420, Los Angeles County, California",4159,4159,1947,46.8,2212,53.2,2703,65.0,2449,58.9,329,7.9,2703,2703,1263,46.7,1440,53.3,2016
1400000US06037242100,"Census Tract 2421, Los Angeles County, California",2911,2911,1279,43.9,1632,56.1,1561,53.6,1361,46.8,95,3.3,1561,1561,553,35.4,1008,64.6,2016
1400000US06037242200,"Census Tract 2422, Los Angeles County, California",6366,6366,3100,48.7,3266,51.3,4182,65.7,3789,59.5,525,8.2,4182,4182,1960,46.9,2222,53.1,2016
1400000US06037242300,"Census Tract 2423, Los Angeles County, California",4577,4577,2021,44.2,2556,55.8,2973,65.0,2552,55.8,311,6.8,2973,2973,1320,44.4,1653,55.6,2016
1400000US06037242600,"Census Tract 2426, Los Angeles County, California",4980,4980,2318,46.5,2662,53.5,2881,57.9,2490,50.0,208,4.2,2881,2881,1092,37.9,1789,62.1,2016
1400000US06037242700,"Census Tract 2427, Los Angeles County, California",5969,5969,2994,50.2,2975,49.8,3789,63.5,3481,58.3,344,5.8,3789,3789,1942,51.3,1847,48.7,2016
1400000US06037243000,"Census Tract 2430, Los Angeles County, California",7147,7147,3363,47.1,3784,52.9,4798,67.1,4321,60.5,570,8.0,4798,4798,2294,47.8,2504,52.2,2016
1400000US06037243100,"Census Tract 2431, Los Angeles County, California",6459,6459,3022,46.8,3437,53.2,3860,59.8,3542,54.8,515,8.0,3860,3860,1789,46.3,2071,53.7,2016
1400000US06037261101,"Census Tract 2611.01, Los Angeles County, California",3785,3785,1855,49.0,1930,51.0,3024,79.9,2892,76.4,874,23.1,3024,3024,1475,48.8,1549,51.2,2016
1400000US06037261102,"Census Tract 2611.02, Los Angeles County, California",3969,3969,1905,48.0,2064,52.0,3283,82.7,3165,79.7,1281,32.3,3283,3283,1557,47.4,1726,52.6,2016
1400000US06037261200,"Census Tract 2612, Los Angeles County, California",4140,4140,1975,47.7,2165,52.3,3389,81.9,3275,79.1,1171,28.3,3389,3389,1626,48.0,1763,52.0,2016
1400000US06037262100,"Census Tract 2621, Los Angeles County, California",2959,2959,1415,47.8,1544,52.2,2455,83.0,2382,80.5,1097,37.1,2455,2455,1119,45.6,1336,54.4,2016
1400000US06037262200,"Census Tract 2622, Los Angeles County, California",4856,4856,2506,51.6,2350,48.4,3787,78.0,3605,74.2,1055,21.7,3787,3787,1862,49.2,1925,50.8,2016
1400000US06037262301,"Census Tract 2623.01, Los Angeles County, California",3048,3048,1190,39.0,1858,61.0,2452,80.4,2031,66.6,843,27.7,2452,2452,855,34.9,1597,65.1,2016
1400000US06037262302,"Census Tract 2623.02, Los Angeles County, California",3040,3040,1417,46.6,1623,53.4,2310,76.0,2261,74.4,804,26.4,2310,2310,1044,45.2,1266,54.8,2016
1400000US06037262303,"Census Tract 2623.03, Los Angeles County, California",2994,2994,1284,42.9,1710,57.1,2290,76.5,2186,73.0,983,32.8,2290,2290,982,42.9,1308,57.1,2016
1400000US06037262400,"Census Tract 2624, Los Angeles County, California",2949,2949,1451,49.2,1498,50.8,2191,74.3,2143,72.7,844,28.6,2191,2191,1085,49.5,1106,50.5,2016
1400000US06037262501,"Census Tract 2625.01, Los Angeles County, California",4122,4122,2103,51.0,2019,49.0,2828,68.6,2745,66.6,879,21.3,2828,2828,1351,47.8,1477,52.2,2016
1400000US06037262601,"Census Tract 2626.01, Los Angeles County, California",3497,3497,1726,49.4,1771,50.6,2687,76.8,2622,75.0,933,26.7,2687,2687,1327,49.4,1360,50.6,2016
1400000US06037262604,"Census Tract 2626.04, Los Angeles County, California",6477,6477,3032,46.8,3445,53.2,4965,76.7,4854,74.9,1963,30.3,4965,4965,2199,44.3,2766,55.7,2016
1400000US06037262704,"Census Tract 2627.04, Los Angeles County, California",3427,3427,1553,45.3,1874,54.7,2656,77.5,2601,75.9,757,22.1,2656,2656,1175,44.2,1481,55.8,2016
1400000US06037262706,"Census Tract 2627.06, Los Angeles County, California",3730,3730,1698,45.5,2032,54.5,2693,72.2,2597,69.6,976,26.2,2693,2693,1279,47.5,1414,52.5,2016
1400000US06037262802,"Census Tract 2628.02, Los Angeles County, California",3453,3453,1596,46.2,1857,53.8,2635,76.3,2590,75.0,1261,36.5,2635,2635,1251,47.5,1384,52.5,2016
1400000US06037264000,"Census Tract 2640, Los Angeles County, California",3002,3002,1364,45.4,1638,54.6,2403,80.0,2351,78.3,959,31.9,2403,2403,1157,48.1,1246,51.9,2016
1400000US06037264102,"Census Tract 2641.02, Los Angeles County, California",2630,2630,1134,43.1,1496,56.9,2404,91.4,2309,87.8,506,19.2,2404,2404,994,41.3,1410,58.7,2016
1400000US06037264103,"Census Tract 2641.03, Los Angeles County, California",2750,2750,1381,50.2,1369,49.8,2411,87.7,2411,87.7,424,15.4,2411,2411,1166,48.4,1245,51.6,2016
1400000US06037264301,"Census Tract 2643.01, Los Angeles County, California",5137,5137,2163,42.1,2974,57.9,4799,93.4,4758,92.6,808,15.7,4799,4799,2039,42.5,2760,57.5,2016
1400000US06037264302,"Census Tract 2643.02, Los Angeles County, California",5378,5378,2372,44.1,3006,55.9,4754,88.4,4754,88.4,1176,21.9,4754,4754,2073,43.6,2681,56.4,2016
1400000US06037265100,"Census Tract 2651, Los Angeles County, California",2602,2602,1081,41.5,1521,58.5,2214,85.1,2183,83.9,1268,48.7,2214,2214,912,41.2,1302,58.8,2016
1400000US06037265201,"Census Tract 2652.01, Los Angeles County, California",2830,2830,1137,40.2,1693,59.8,2466,87.1,1819,64.3,514,18.2,2466,2466,1013,41.1,1453,58.9,2016
1400000US06037265202,"Census Tract 2652.02, Los Angeles County, California",3690,3690,2030,55.0,1660,45.0,3361,91.1,3166,85.8,838,22.7,3361,3361,1799,53.5,1562,46.5,2016
1400000US06037265301,"Census Tract 2653.01, Los Angeles County, California",10384,10384,4388,42.3,5996,57.7,10147,97.7,1146,11.0,0,0.0,10147,10147,4296,42.3,5851,57.7,2016
1400000US06037265303,"Census Tract 2653.03, Los Angeles County, California",4738,4738,2243,47.3,2495,52.7,4633,97.8,3324,70.2,39,0.8,4633,4633,2199,47.5,2434,52.5,2016
1400000US06037265304,"Census Tract 2653.04, Los Angeles County, California",3112,3112,1587,51.0,1525,49.0,3061,98.4,2229,71.6,47,1.5,3061,3061,1551,50.7,1510,49.3,2016
1400000US06037265305,"Census Tract 2653.05, Los Angeles County, California",4069,4069,2378,58.4,1691,41.6,4030,99.0,2781,68.3,31,0.8,4030,4030,2360,58.6,1670,41.4,2016
1400000US06037265410,"Census Tract 2654.10, Los Angeles County, California",1535,1535,754,49.1,781,50.9,1211,78.9,1194,77.8,355,23.1,1211,1211,573,47.3,638,52.7,2016
1400000US06037265420,"Census Tract 2654.20, Los Angeles County, California",1960,1960,893,45.6,1067,54.4,1544,78.8,1460,74.5,440,22.4,1544,1544,720,46.6,824,53.4,2016
