GeoID,Geographic Area Name,Estimate!!INCOME AND BENEFITS (IN 2016 INFLATION-ADJUSTED DOLLARS)!!With earnings!!Mean earnings (dollars),year
1400000US06037183620,"Census Tract 1836.20, Los Angeles County, California",61116,2016
1400000US06037183701,"Census Tract 1837.01, Los Angeles County, California",51749,2016
1400000US06037183702,"Census Tract 1837.02, Los Angeles County, California",70881,2016
1400000US06037183810,"Census Tract 1838.10, Los Angeles County, California",47002,2016
1400000US06037183820,"Census Tract 1838.20, Los Angeles County, California",43652,2016
1400000US06037185100,"Census Tract 1851, Los Angeles County, California",97241,2016
1400000US06037185202,"Census Tract 1852.02, Los Angeles County, California",105774,2016
1400000US06037185203,"Census Tract 1852.03, Los Angeles County, California",60090,2016
1400000US06037185204,"Census Tract 1852.04, Los Angeles County, California",130066,2016
1400000US06037185310,"Census Tract 1853.10, Los Angeles County, California",55506,2016
1400000US06037185320,"Census Tract 1853.20, Los Angeles County, California",42893,2016
1400000US06037186100,"Census Tract 1861, Los Angeles County, California",90927,2016
1400000US06037186201,"Census Tract 1862.01, Los Angeles County, California",58851,2016
1400000US06037186202,"Census Tract 1862.02, Los Angeles County, California",86653,2016
1400000US06037186203,"Census Tract 1862.03, Los Angeles County, California",102590,2016
1400000US06037186301,"Census Tract 1863.01, Los Angeles County, California",55079,2016
1400000US06037186302,"Census Tract 1863.02, Los Angeles County, California",85213,2016
1400000US06037186401,"Census Tract 1864.01, Los Angeles County, California",45968,2016
1400000US06037186403,"Census Tract 1864.03, Los Angeles County, California",74101,2016
1400000US06037186404,"Census Tract 1864.04, Los Angeles County, California",70730,2016
1400000US06037187101,"Census Tract 1871.01, Los Angeles County, California",84301,2016
1400000US06037187102,"Census Tract 1871.02, Los Angeles County, California",74318,2016
1400000US06037187200,"Census Tract 1872, Los Angeles County, California",62121,2016
1400000US06037187300,"Census Tract 1873, Los Angeles County, California",136119,2016
1400000US06037188100,"Census Tract 1881, Los Angeles County, California",84226,2016
1400000US06037188201,"Census Tract 1882.01, Los Angeles County, California",84393,2016
1400000US06037188202,"Census Tract 1882.02, Los Angeles County, California",153819,2016
1400000US06037188300,"Census Tract 1883, Los Angeles County, California",95173,2016
1400000US06037189101,"Census Tract 1891.01, Los Angeles County, California",74912,2016
1400000US06037189102,"Census Tract 1891.02, Los Angeles County, California",107424,2016
1400000US06037189201,"Census Tract 1892.01, Los Angeles County, California",54947,2016
1400000US06037189202,"Census Tract 1892.02, Los Angeles County, California",127820,2016
1400000US06037189300,"Census Tract 1893, Los Angeles County, California",247858,2016
1400000US06037189400,"Census Tract 1894, Los Angeles County, California",144804,2016
1400000US06037189500,"Census Tract 1895, Los Angeles County, California",73554,2016
1400000US06037189600,"Census Tract 1896, Los Angeles County, California",104657,2016
1400000US06037189701,"Census Tract 1897.01, Los Angeles County, California",142644,2016
1400000US06037189702,"Census Tract 1897.02, Los Angeles County, California",147647,2016
1400000US06037189800,"Census Tract 1898, Los Angeles County, California",104315,2016
1400000US06037189902,"Census Tract 1899.02, Los Angeles County, California",77700,2016
1400000US06037189903,"Census Tract 1899.03, Los Angeles County, California",80777,2016
1400000US06037189904,"Census Tract 1899.04, Los Angeles County, California",61930,2016
1400000US06037189905,"Census Tract 1899.05, Los Angeles County, California",84584,2016
1400000US06037190100,"Census Tract 1901, Los Angeles County, California",60824,2016
1400000US06037190201,"Census Tract 1902.01, Los Angeles County, California",51619,2016
1400000US06037190202,"Census Tract 1902.02, Los Angeles County, California",46733,2016
1400000US06037190301,"Census Tract 1903.01, Los Angeles County, California",53767,2016
1400000US06037190401,"Census Tract 1904.01, Los Angeles County, California",53750,2016
1400000US06037190402,"Census Tract 1904.02, Los Angeles County, California",58783,2016
1400000US06037190510,"Census Tract 1905.10, Los Angeles County, California",44827,2016
1400000US06037190520,"Census Tract 1905.20, Los Angeles County, California",44816,2016
1400000US06037190700,"Census Tract 1907, Los Angeles County, California",63166,2016
1400000US06037190801,"Census Tract 1908.01, Los Angeles County, California",63616,2016
1400000US06037190802,"Census Tract 1908.02, Los Angeles County, California",46750,2016
1400000US06037190901,"Census Tract 1909.01, Los Angeles County, California",50573,2016
1400000US06037190902,"Census Tract 1909.02, Los Angeles County, California",45778,2016
1400000US06037191000,"Census Tract 1910, Los Angeles County, California",59102,2016
1400000US06037191110,"Census Tract 1911.10, Los Angeles County, California",42909,2016
1400000US06037191120,"Census Tract 1911.20, Los Angeles County, California",42146,2016
1400000US06037191201,"Census Tract 1912.01, Los Angeles County, California",46423,2016
1400000US06037191203,"Census Tract 1912.03, Los Angeles County, California",41608,2016
1400000US06037191204,"Census Tract 1912.04, Los Angeles County, California",49790,2016
1400000US06037191301,"Census Tract 1913.01, Los Angeles County, California",57327,2016
1400000US06037191302,"Census Tract 1913.02, Los Angeles County, California",51655,2016
1400000US06037191410,"Census Tract 1914.10, Los Angeles County, California",41620,2016
1400000US06037191420,"Census Tract 1914.20, Los Angeles County, California",52792,2016
1400000US06037191500,"Census Tract 1915, Los Angeles County, California",56967,2016
1400000US06037191610,"Census Tract 1916.10, Los Angeles County, California",51610,2016
1400000US06037191620,"Census Tract 1916.20, Los Angeles County, California",41822,2016
1400000US06037191710,"Census Tract 1917.10, Los Angeles County, California",50007,2016
1400000US06037191720,"Census Tract 1917.20, Los Angeles County, California",50411,2016
1400000US06037191810,"Census Tract 1918.10, Los Angeles County, California",53557,2016
1400000US06037191820,"Census Tract 1918.20, Los Angeles County, California",77031,2016
1400000US06037191901,"Census Tract 1919.01, Los Angeles County, California",60812,2016
1400000US06037191902,"Census Tract 1919.02, Los Angeles County, California",133115,2016
1400000US06037192001,"Census Tract 1920.01, Los Angeles County, California",88581,2016
1400000US06037192002,"Census Tract 1920.02, Los Angeles County, California",117297,2016
1400000US06037192300,"Census Tract 1923, Los Angeles County, California",140396,2016
1400000US06037192410,"Census Tract 1924.10, Los Angeles County, California",102500,2016
1400000US06037192420,"Census Tract 1924.20, Los Angeles County, California",70011,2016
1400000US06037192510,"Census Tract 1925.10, Los Angeles County, California",62063,2016
1400000US06037192520,"Census Tract 1925.20, Los Angeles County, California",43049,2016
1400000US06037192610,"Census Tract 1926.10, Los Angeles County, California",42249,2016
1400000US06037192620,"Census Tract 1926.20, Los Angeles County, California",43808,2016
1400000US06037192700,"Census Tract 1927, Los Angeles County, California",57341,2016
1400000US06037194101,"Census Tract 1941.01, Los Angeles County, California",131293,2016
1400000US06037194102,"Census Tract 1941.02, Los Angeles County, California",185751,2016
1400000US06037194200,"Census Tract 1942, Los Angeles County, California",224802,2016
1400000US06037194300,"Census Tract 1943, Los Angeles County, California",267548,2016
1400000US06037194401,"Census Tract 1944.01, Los Angeles County, California",105627,2016
1400000US06037194402,"Census Tract 1944.02, Los Angeles County, California",121707,2016
1400000US06037194500,"Census Tract 1945, Los Angeles County, California",183321,2016
1400000US06037195100,"Census Tract 1951, Los Angeles County, California",146324,2016
1400000US06037195201,"Census Tract 1952.01, Los Angeles County, California",112046,2016
1400000US06037195202,"Census Tract 1952.02, Los Angeles County, California",141826,2016
1400000US06037195300,"Census Tract 1953, Los Angeles County, California",82927,2016
1400000US06037195400,"Census Tract 1954, Los Angeles County, California",137497,2016
1400000US06037195500,"Census Tract 1955, Los Angeles County, California",126474,2016
1400000US06037195600,"Census Tract 1956, Los Angeles County, California",78315,2016
1400000US06037195710,"Census Tract 1957.10, Los Angeles County, California",63997,2016
1400000US06037195720,"Census Tract 1957.20, Los Angeles County, California",49325,2016
1400000US06037195802,"Census Tract 1958.02, Los Angeles County, California",59805,2016
1400000US06037195803,"Census Tract 1958.03, Los Angeles County, California",91796,2016
1400000US06037195804,"Census Tract 1958.04, Los Angeles County, California",63870,2016
1400000US06037195901,"Census Tract 1959.01, Los Angeles County, California",67196,2016
1400000US06037195902,"Census Tract 1959.02, Los Angeles County, California",80210,2016
1400000US06037195903,"Census Tract 1959.03, Los Angeles County, California",77599,2016
1400000US06037197200,"Census Tract 1972, Los Angeles County, California",59512,2016
1400000US06037197300,"Census Tract 1973, Los Angeles County, California",76528,2016
1400000US06037197410,"Census Tract 1974.10, Los Angeles County, California",118667,2016
1400000US06037197420,"Census Tract 1974.20, Los Angeles County, California",67456,2016
1400000US06037197500,"Census Tract 1975, Los Angeles County, California",80686,2016
1400000US06037197600,"Census Tract 1976, Los Angeles County, California",79811,2016
1400000US06037197700,"Census Tract 1977, Los Angeles County, California",58223,2016
1400000US06037199000,"Census Tract 1990, Los Angeles County, California",59667,2016
1400000US06037199110,"Census Tract 1991.10, Los Angeles County, California",60290,2016
1400000US06037199120,"Census Tract 1991.20, Los Angeles County, California",47754,2016
1400000US06037199201,"Census Tract 1992.01, Los Angeles County, California",44492,2016
1400000US06037199202,"Census Tract 1992.02, Los Angeles County, California",54407,2016
1400000US06037199300,"Census Tract 1993, Los Angeles County, California",82297,2016
1400000US06037199400,"Census Tract 1994, Los Angeles County, California",56459,2016
1400000US06037199700,"Census Tract 1997, Los Angeles County, California",45591,2016
1400000US06037199800,"Census Tract 1998, Los Angeles County, California",38301,2016
1400000US06037199900,"Census Tract 1999, Los Angeles County, California",39126,2016
1400000US06037201110,"Census Tract 2011.10, Los Angeles County, California",58782,2016
1400000US06037201120,"Census Tract 2011.20, Los Angeles County, California",54262,2016
1400000US06037201200,"Census Tract 2012, Los Angeles County, California",52958,2016
1400000US06037201301,"Census Tract 2013.01, Los Angeles County, California",59409,2016
1400000US06037201302,"Census Tract 2013.02, Los Angeles County, California",81183,2016
1400000US06037201401,"Census Tract 2014.01, Los Angeles County, California",59222,2016
1400000US06037201402,"Census Tract 2014.02, Los Angeles County, California",60739,2016
1400000US06037201501,"Census Tract 2015.01, Los Angeles County, California",56273,2016
1400000US06037201503,"Census Tract 2015.03, Los Angeles County, California",49150,2016
1400000US06037201504,"Census Tract 2015.04, Los Angeles County, California",50960,2016
1400000US06037201601,"Census Tract 2016.01, Los Angeles County, California",61417,2016
1400000US06037201602,"Census Tract 2016.02, Los Angeles County, California",64727,2016
1400000US06037201700,"Census Tract 2017, Los Angeles County, California",70093,2016
1400000US06037203100,"Census Tract 2031, Los Angeles County, California",36359,2016
1400000US06037203200,"Census Tract 2032, Los Angeles County, California",48013,2016
1400000US06037203300,"Census Tract 2033, Los Angeles County, California",51514,2016
1400000US06037203500,"Census Tract 2035, Los Angeles County, California",44641,2016
1400000US06037203600,"Census Tract 2036, Los Angeles County, California",47719,2016
1400000US06037203710,"Census Tract 2037.10, Los Angeles County, California",44104,2016
1400000US06037203720,"Census Tract 2037.20, Los Angeles County, California",35215,2016
1400000US06037203800,"Census Tract 2038, Los Angeles County, California",55746,2016
1400000US06037203900,"Census Tract 2039, Los Angeles County, California",60817,2016
1400000US06037204110,"Census Tract 2041.10, Los Angeles County, California",44188,2016
1400000US06037204120,"Census Tract 2041.20, Los Angeles County, California",47244,2016
